Country,Business,Partner Name,Partner Product Name,BI Product Name
Portugal,Animal Health,Novavet,Ivomec multi-especies 1% inj 200 ml,IVOMEC 1% INJSC/200ML 1/10MG/ML PT
Portugal,Animal Health,Novavet,Ivomec multi-especies 1% inj 500ml,IVOMEC CATTLE INJSC/500ML 1/10MG/ML PT
Portugal,Animal Health,Novavet,Frontline combo cão xl 1pip 40-60kg,FTL CMBO DOG XL TUDLI/ 1/402+3618MG/4
Portugal,Animal Health,Novavet,Frontline combo cão l 1pip 20-40kg,FTL COMBO DOG L TUDLI/ 1/268+2412/26
Portugal,Animal Health,Novavet,Frontline combo cão m 1pip 10-20kg,FTL COMBO DOG M TUDLI/ 1/134+1206MG/1
Portugal,Animal Health,Novavet,Frontline combo cão s 1pip 2-10kg,FTL COMBO DOG S TUDLI/ 1/67+603MG/06
Portugal,Animal Health,Novavet,Frontline combo gato monopipeta,FTL COMBO CAT TUDLI/ 1/50+60MG/05ML F
Portugal,Animal Health,Novavet,Frontline combo cão xl 3pip 40-60kg,FTL CMBO DOG XL TUDLI/ 3/402+3618MG/4
Portugal,Animal Health,Novavet,Frontline combo cão l 3pip 20-40kg,FTL COMBO DOG L TUDLI/ 3/268+2412/26
Portugal,Animal Health,Novavet,Frontline combo cão m 3pip 10-20kg,FTL COMBO DOG M TUDLI/ 3/134+1206MG/1
Portugal,Animal Health,Novavet,Frontline combo cão s 3pip 2-10kg,FTL COMBO DOG S TUDLI/ 3/67+603MG/06
Portugal,Animal Health,Novavet,Frontline combo gato 3pip,FTL COMBO CAT TUDLI/ 3/50+60MG/05ML P
Portugal,Animal Health,Novavet,Stomorgyl comp x 10,STOMORGYL 10 FICTA/ 10/250+125MG PT
Portugal,Animal Health,Novavet,Immiticide inj 25mg/ml 2 ml x 5,IMMITICIDE INJVI/ 5*1/PT
Portugal,Animal Health,Novavet,Frontline spray 100 ml,FRONTLINE SPRAY PUMPS/100ML 1/25MG/ML
Portugal,Animal Health,Novavet,Frontline spray 250 ml,FRONTLINE SPRAY PUMPS/250ML 1/25MG/ML
Portugal,Animal Health,Novavet,Ubroseal 20ser,UBROSEAL OSGEL/4G 20/ES/PT
Portugal,Animal Health,Novavet,Vetmedin vet mastig 2.5mg 100comp,VETMEDIN VET CHWTA/ 100/25MG ES
Portugal,Animal Health,Novavet,Vetmedin vet mastig 1.25mg 100cp,VETMEDIN VET CHWTA/ 100/125MG ES
Portugal,Animal Health,Novavet,Apelka 30ml,APELKA OLIQU/30ML 1/5MG/ML E/P/I
Portugal,Animal Health,Novavet,Senvelgo 15 mg/ml s.oral 30ml,SENVELGO LIQUI/30ML 1/15MG/ML ES/PT
Portugal,Animal Health,Novavet,Proteq west nile 2 doses (aue),PROTEQ WEST NIL INJVI/1ML 2/ES/PT
Portugal,Animal Health,Novavet,Merilym 3 1x10 ds,MERILYM 3 INJVI/1ML 10/1DS DE/AT
Portugal,Animal Health,Novavet,Entericolix emul. inj. 25ds 50ml,ENTERICOLIX INVIM/50ML 1/25DS ES/PT/IT
Portugal,Animal Health,Novavet,Bovela 10ml (5ds),BOVELA BVD INVIM/10ML 1/5DS ES/PT
Portugal,Animal Health,Novavet,Miloxan susp. inj. 50ml,MILOXAN INJVI/50ML 1/PT
Portugal,Animal Health,Novavet,Dindoral spf susp. oral 1x1000ds,DINDORAL SPF INJVI/5ML 1/1000DS PT
Portugal,Animal Health,Novavet,Ingelvac prrs flex eu inj 50ds,IV PRRSFLEX EU INVIM/50ML 1/50DS ES/PT
Portugal,Animal Health,Novavet,Ingelvac mycoflex 50ml 50ds,IVMYCOFLEX HSB INVIM/50ML 1/50DS ES
Portugal,Animal Health,Novavet,Eurican piro fl 1ds  (pirodog),EURICAN PIRO INJVI/ 1/1DS PT
Portugal,Animal Health,Novavet,Eurican dappi-l multi 10ds,EURICAN DAPPI INJSC/1ML 10/1DS PT
Portugal,Animal Health,Novavet,Eurican dap-l multi 10 ds,EURICAN DAP INJVI/1ML 10/1DS PT
Portugal,Animal Health,Novavet,Ingelvac circoflex inj 100ds,CIRCOFLEX TP INVIM/100ML 1/100DS ES/PT
Portugal,Animal Health,Novavet,Ingelvac circoflex 50ml 50ds,CIRCOFLEX TP INVIM/50ML 1/50DS ES/PT
Portugal,Animal Health,Novavet,Ingelvac mycoflex 50ml 50ds,MYCOFLEX TP INVIM/50ML 1/50DS ES/PT
Portugal,Animal Health,Novavet,Zactran 100ml,ZACTRAN INJVI/100ML 1/150MG/ML IT/GR/CY
Portugal,Animal Health,Novavet,Zactran 250ml,ZACTRAN INJVI/250ML 1/150MG/ML ES/PT
Portugal,Animal Health,Novavet,Semintra 4mg/ml sol.oral 30ml gato,SEMINTRA LIQUI/30ML 1/4MG/ML ES
Portugal,Animal Health,Novavet,Nexgard s 11.3mg (2-4kg) 3comp,NEXGARD DOG S CHWTA/ 3/113MG ES/PT
Portugal,Animal Health,Novavet,Nexgard m 28.3mg (4-10kg) 3comp,NEXGARD DOG M CHWTA/ 3/283MG ES/PT
Portugal,Animal Health,Novavet,Nexgard l 68mg (10-25kg) 3comp,NEXGARD DOG L CHWTA/ 3/68MG ES/PT
Portugal,Animal Health,Novavet,Nexgard xl 136mg (25-50kg) 3comp,NEXGARD DOG XL CHWTA/ 3/136MG ES/PT
Portugal,Animal Health,Novavet,Glucantime cx5amp 5ml,GLUCANTIME INJVI/5ML 5*1/300MG/ML PT
Portugal,Animal Health,Agroútil,Metacam oral suinos 100 ml,METACAM PIG SUSPE/100ML 1/15MG/ML ES/PT
Portugal,Animal Health,Agroútil,Ivomec multi especies 1 litro,IVOMEC CATTLE INJSC/1L 1/10MG/ML PT
Portugal,Animal Health,Agroútil,Rabisin st 1 dose,RABISIN ST INJVI/3ML 10/1DS PT
Portugal,Animal Health,Agroútil,Ivomec f 1 litro,IVOMEC F INJSC/1L 1/10+100MG/ML PT
Portugal,Animal Health,Agroútil,Eqvalan duo pasta,EQVALAN DUO OSOPA/ 1/155+775MG/G ES/
Portugal,Animal Health,Agroútil,Eqvalan pasta,EQVALAN OSOPA/ 1/187MG/G PT
Portugal,Animal Health,Agroútil,Ivomec f 200 ml,IVOMEC F INJSC/200ML 1/10+100MG/ML PT
Portugal,Animal Health,Agroútil,Ivomec f 500 ml,IVOMEC F INJSC/500ML 1/10+100MG/ML PT
Portugal,Animal Health,Agroútil,Ivomec f 50  ml,IVOMEC F INJSC/50ML 1/10+100MG/ML PT
Portugal,Animal Health,Agroútil,Ivomec multi especies 50 ml,IVOMEC CATTLE INJSC/50ML 1/10MG/ML PT
Portugal,Animal Health,Agroútil,Ivomec multi especies 200ml,IVOMEC 1% INJSC/200ML 1/10MG/ML PT
Portugal,Animal Health,Agroútil,Ivomec multi especies 500ml,IVOMEC CATTLE INJSC/500ML 1/10MG/ML PT
Portugal,Animal Health,Agroútil,Frontline combo 40-60 kg cao mono,FTL CMBO DOG XL TUDLI/ 1/402+3618MG/4
Portugal,Animal Health,Agroútil,Frontline combo 20-40 kg cao mono,FTL COMBO DOG L TUDLI/ 1/268+2412/26
Portugal,Animal Health,Agroútil,Frontline combo 10-20 kg cao mono,FTL COMBO DOG M TUDLI/ 1/134+1206MG/1
Portugal,Animal Health,Agroútil,Frontline combo 2-10 kg cao mono,FTL COMBO DOG S TUDLI/ 1/67+603MG/06
Portugal,Animal Health,Agroútil,Frontline combo gato mono,FTL COMBO CAT TUDLI/ 1/50+60MG/05ML F
Portugal,Animal Health,Agroútil,Frontline combo 40-60 kg cao cx3,FTL CMBO DOG XL TUDLI/ 3/402+3618MG/4
Portugal,Animal Health,Agroútil,Frontline combo 20-40 kg cao cx3,FTL COMBO DOG L TUDLI/ 3/268+2412/26
Portugal,Animal Health,Agroútil,Frontline combo 10-20 kg cao cx3,FTL COMBO DOG M TUDLI/ 3/134+1206MG/1
Portugal,Animal Health,Agroútil,Frontline combo 2-10 kg cao cx3,FTL COMBO DOG S TUDLI/ 3/67+603MG/06
Portugal,Animal Health,Agroútil,Frontline combo gato  cx3,FTL COMBO CAT TUDLI/ 3/50+60MG/05ML P
Portugal,Animal Health,Agroútil,Imalgene 1000 fl 10 ml,IMALGENE 1000 INJVI/10ML 1/1G/10ML PT
Portugal,Animal Health,Agroútil,Stomorgyl 1 blister 10 comp.,STOMORGYL 10 FICTA/ 10/250+125MG PT
Portugal,Animal Health,Agroútil,Frontline spray 100 ml,FRONTLINE SPRAY PUMPS/100ML 1/25MG/ML
Portugal,Animal Health,Agroútil,Frontline spray 250 ml,FRONTLINE SPRAY PUMPS/250ML 1/25MG/ML
Portugal,Animal Health,Agroútil,Ubroseal 1 injector,UBROSEAL OSGEL/4G 20/ES/PT
Portugal,Animal Health,Agroútil,Vetmedin vet 25mg 100 comp. mastigavel,VETMEDIN VET CHWTA/ 100/25MG ES
Portugal,Animal Health,Agroútil,Vetmedin vet 125mg 100 comp mastigavel,VETMEDIN VET CHWTA/ 100/125MG ES
Portugal,Animal Health,Agroútil,Ingelvac prrs flex eu 50 ml,IV PRRSFLEX EU INVIM/50ML 1/50DS ES/PT
Portugal,Animal Health,Agroútil,Ingelvac mycoflex tp 100 doses,IVMYCOFLEX HSB INVIM/100ML 1/100DS ES
Portugal,Animal Health,Agroútil,Ingelvac circoflex 100 ml,IV CIRCOFLEX INVIM/100ML 1/100DS ES
Portugal,Animal Health,Agroútil,Apelka 5 mg solu?ìo oral 30 ml,APELKA OLIQU/30ML 1/5MG/ML E/P/I
Portugal,Animal Health,Agroútil,Mamyzin secado unidade,MAMYZIN SECADO OSOIN/5ML 20/20+56+20MG
Portugal,Animal Health,Agroútil,Entericolix emul 50 ml,ENTERICOLIX INVIM/50ML 1/25DS ES/PT/IT
Portugal,Animal Health,Agroútil,Vetmedin vet 10 mg 50 comp.mastigavel,VETMEDIN VET CHWTA/ 50/10MG ES
Portugal,Animal Health,Agroútil,Vetmedin vet 5mg 100 comp. mastigavel,VETMEDIN VET CHWTA/ 100/5MG ES
Portugal,Animal Health,Agroútil,Vetmedin injectavel 5ml,VETMEDIN LIINJ/5ML 1/075MG/ML ES
Portugal,Animal Health,Agroútil,Metacam suspen?ao oral gatos 3ml,METACAM CAT SUOTH/3ML 1/05MG/ML ES
Portugal,Animal Health,Agroútil,Purevax rcpch 1  dose,PUREVAX RCPCH INJVI/3ML 10/1DS ES
Portugal,Animal Health,Agroútil,Purevax felv 1 dose,PUREVAX FELV INJVI/3ML 10/1DS ES
Portugal,Animal Health,Agroútil,Zactran 100 ml,ZACTRAN INJVI/100ML 1/150MG/ML GR/CY/PT
Portugal,Animal Health,Agroútil,Bovikalc calcium  calcio,BOVIKALC ODFR/192G 6*4/42G ES
Portugal,Animal Health,Agroútil,Semintra solucao oral 30 ml,SEMINTRA LIQUI/30ML 1/4MG/ML ES
Portugal,Animal Health,Agroútil,Ivomec premix 5 kgs,IVOMEC PREMIX SUBST/5KG 1/06% PT
Portugal,Animal Health,Agroútil,Previcox 57mg 10 comprimidos,PREVICOX Q DOG CHWTA/ 10/57MG PT
Portugal,Animal Health,Agroútil,Ronaxan 20mg 20 comprimidos,RONAXAN CPR TABS/ 20/20MG PT
Portugal,Animal Health,Agroútil,Broadline s gatos 25 cx3,BROADLINE CAT S TUDLI/ 3/ES/PT
Portugal,Animal Health,Agroútil,Eprinex pour on multi 1 litro,EPRINEX MULTI TOEXL/1L 1/5MG/ML ES/PT
Portugal,Animal Health,Agroútil,Eprinex pour on multi 5 litros,EPRINEX MULTI TOEXL/5L 1/5MG/ML ES/PT
Portugal,Animal Health,Agroútil,Eprinex pour on multi 25 litros,EPRINEX MULTI TOEXL/25L 1/5MG/ML ES/PT
Portugal,Animal Health,Agroútil,Bovalto respi 4 5 doses,BOVALTO RESPI 4 INJVI/10ML 1/5DS ES/PT
Portugal,Animal Health,Agroútil,Eurican dap-l multi  1 dose,EUR DAP L MULT INJSC/3ML 10/1DS FR
Portugal,Animal Health,Agroútil,Frontline tri-act xl cao 40-60 kg cx3,FTL TRI-ACT XL TUDLI/ 3/4056+30288MG
Portugal,Animal Health,Agroútil,Frontline tri-act l cao 20-40 kg cx3,FTL TRI-ACT L TUDLI/ 3/2704+20192MG/
Portugal,Animal Health,Agroútil,Frontline tri-act m cao 10-20 kg cx3,FTL TRI-ACT M TUDLI/ 3/1352+10096MG/
Portugal,Animal Health,Agroútil,Frontline tri-act s cao 5-10 kg cx3,FTL TRI-ACT S TUDLI/ 3/676+5048MG/ML
Portugal,Animal Health,Agroútil,Frontline tri-act xs cao 2-5 kg cx3,FTL TRI-ACT XS TUDLI/ 3/338+2524MG/0
Portugal,Animal Health,Agroútil,Eurican primo 1 dose,EURICAN PRIMO INJSC/3ML 10/1DS PT
Portugal,Animal Health,Agroútil,Ronaxan 20 mg 20comp.,RONAXAN CPR TABS/ 20/20MG PT
Portugal,Animal Health,Agroútil,Ronaxan 100 mg  10 comp.,RONAXAN CPR TABS/ 10/100MG PT
Portugal,Animal Health,Agroútil,Metacam susp. oral cao 100 ml,METACAM DOG SUOTH/100ML 1/15MG/ML ES
Portugal,Animal Health,Agroútil,Metacam susp. oral cao 32 ml,METACAM DOG SUOTH/32ML 1/15MG/ML ES
Portugal,Animal Health,Agroútil,Metacam susp.oral caes 10 ml,METACAM DOG SUOTH/10ML 1/15MG/ML ES
Portugal,Animal Health,Agroútil,Metacam suspencao oral gatos 15ml,METACAM CAT SUOTH/15ML 1/05MG/ML ES
Portugal,Animal Health,Agroútil,Ubrolexin 1 injetor,UBROLEXIN OSOIN/ 20/20+133MG/G ES/PT
Portugal,Animal Health,Agroútil,Metacam 2% inj. 50 ml,METACAM 2% LIINJ/50ML 1/ES/PT
Portugal,Animal Health,Agroútil,Metacam 2% inj.100 ml,METACAM 2% LIINJ/100ML 1/20MG/ML ES
Portugal,Animal Health,Agroútil,Quentan 50ml,BISOLVON CATTLE LIINJ/50ML 1/300MG/100M
Portugal,Animal Health,Agroútil,Monzal 20 ml,MONZAL LIINJ/20ML 1/10G/100ML ES
Portugal,Animal Health,Agroútil,Pexion 400 mg 100 comp.,PEXION TABS/ 100/400MG ES
Portugal,Animal Health,Agroútil,Pexion 100 mg 100 comp.,PEXION TABS/ 100/100MG ES
Portugal,Animal Health,Agroútil,Monzal 100 mg 50ml,MONZAL LIINJ/50ML 1/ES/PT
Portugal,Animal Health,Agroútil,Nexgard xl cao 25 a 50 kg 3 comprimidos,NEXGARD DOG XL CHWTA/ 3/136MG ES/PT
Portugal,Animal Health,Agroútil,Nexgard l cao 10 a 25 kg 3 comprimidos,NEXGARD DOG L CHWTA/ 3/68MG ES/PT
Portugal,Animal Health,Agroútil,Nexgard m cao 4 a 10 kg 3 comprimidos,NEXGARD DOG M CHWTA/ 3/283MG ES/PT
Portugal,Animal Health,Agroútil,Nexgard s cao 2 a 4 kg 3 comprimidos,NEXGARD DOG S CHWTA/ 3/113MG ES/PT
Portugal,Animal Health,Agroútil,Fencovis susp 1 dose,FENCOVIS INJVI/2ML 10/1DS ES/PT
Portugal,Animal Health,Agroútil,Frontline homegard 250ml,FTL PETCARE HOM PUMPS/250ML 1/GR/CY/PT
Portugal,Animal Health,Agroútil,Frontline combo gato cx.6,FTL COMBO CAT TUDLI/ 6/50+60MG/05ML P
Portugal,Animal Health,Agroútil,Purevax rcp 1 dose,PUREVAX RCP INJVI/3ML 10/1DS ES
Portugal,Animal Health,Agroútil,Purevax rcpch felv 1 dose,PVAX RCPCH FELV INJVI/3ML 10/1DS ES
Portugal,Animal Health,Agroútil,Purevax rcpch 1  dose,PUREVAX RCPCH INJVI/05ML 10/1DS FR/PT
Portugal,Animal Health,Agroútil,Eurican dappi- l multi 1 dose,EURDAPPI L MUL INJSC/3ML 10/1DS FR
Portugal,Animal Health,Agroútil,Nexgard spectra m cao 75 a 15 kg  3 comprimidos,NEXGARD SPEC M CHWTA/ 3/375+75MG ES/
Portugal,Animal Health,Agroútil,Nexgard spectra s cao 35 a 75 kg  3 comprimidos,NEXGARD SPEC S CHWTA/ 3/1875+375MG E
Portugal,Animal Health,Agroútil,Previcox 227mg 30 comp,PREVICOX Q DOG CHWTA/ 30/227MG PT
Portugal,Animal Health,Agroútil,Previcox 227mg 10 comp,PREVICOX Q DOG CHWTA/ 10/227MG PT
Portugal,Animal Health,Agroútil,Proteq flu-te 1 dose equinos,PROTEQFLU TE  R INVIM/1ML 10/1DS ES/PT
Portugal,Animal Health,Agroútil,Previcox 57mg 30 comprimidos,PREVICOX Q DOG CHWTA/ 30/57MG PT
Portugal,Animal Health,Agroútil,Nexgard spectra l cao 15 a 30 kg 3 comprimidos,NEXGARD SPEC L CHWTA/ 3/75+15MG ES/PT
Portugal,Animal Health,Agroútil,Nexgard spectra xl cao 30 a 60 kg 3 comprimidos,NEXGARD SPEC XL CHWTA/ 3/150+30MG ES/P
Portugal,Animal Health,Agroútil,Nexgard spectra xs cao 2 a 35 kg 3 comprimidos,NEXGARD SPEC XS CHWTA/ 3/9375+1875MG
Portugal,Animal Health,Agroútil,Broadline l gatos 25-75 cx3,BROADLINE CAT L TUDLI/ 3/ES/PT
Portugal,Animal Health,Agroútil,Zactran 250ml,ZACTRAN INJVI/250ML 1/150MG/ML PT
Portugal,Animal Health,Agroútil,Zactran 50 ml,ZACTRAN INJVI/50ML 1/150MG/ML PT
Portugal,Animal Health,Agroútil,Nexgard combo gato l  25 a 75 kgs 3 seringas,NEXG COMB CAT L TUDLI/09ML 3/ES/PT
Portugal,Animal Health,Agroútil,Nexgard combo gato s - 25kgs 3 seringas,NEXG COMB CAT S TUDLI/03ML 3/ES/PT
Portugal,Animal Health,Agroútil,Frontpro xl 25 a 50 kgs 3 comp.,FRONTPRO XL CHWTA/ 3/136MG PT
Portugal,Animal Health,Agroútil,Frontpro s 2 a 4 kgs 3 comp.,FRONTPRO S CHWTA/ 3/113MG PT
Portugal,Animal Health,Agroútil,Frontpro m 4 a 10 kgs 3 comp.,FRONTPRO M CHWTA/ 3/283MG PT
Portugal,Animal Health,Agroútil,Frontpro l 10 a 25 kgs 3 comp.,FRONTPRO L CHWTA/ 3/68MG PT
Portugal,Animal Health,Agroútil,Mamyzin parenteral unidade,MAMYZIN PARENTE DRLIQ/10G 10/+10 ES/PT
Portugal,Animal Health,Agroútil,Bovalto respi 2 5 doses,BOVALTO RESPI I INJVI/10ML 1/5DS ES/PT
Portugal,Animal Health,Agroútil,Ingelvac mycoflex tp 100 doses,MYCOFLEX TP INVIM/100ML 1/100DS ES/PT
Portugal,Animal Health,Agroútil,Zactran 250ml,ZACTRAN INJVI/250ML 1/150MG/ML ES/PT
Portugal,Animal Health,Agroútil,Ingelvac circoflex 100 ml,CIRCOFLEX TP INVIM/100ML 1/100DS ES/PT
Portugal,Animal Health,Agroútil,Eurican dap-l multi  1 dose,EURICAN DAP INJVI/1ML 10/1DS PT
Portugal,Animal Health,Agroútil,Nexgard s cao 2 a 4 kg 3 comprimidos,NEXGARD DOG S CHWTA/ 3/113MG ES/PT
Portugal,Animal Health,Agroútil,Nexgard m cao 4 a 10 kg 3 comprimidos,NEXGARD DOG M CHWTA/ 3/283MG ES/PT
Portugal,Animal Health,Agroútil,Nexgard l cao 10 a 25 kg 3 comprimidos,NEXGARD DOG L CHWTA/ 3/68MG ES/PT
Portugal,Animal Health,Agroútil,Nexgard xl cao 25 a 50 kg 3 comprimidos,NEXGARD DOG XL CHWTA/ 3/136MG ES/PT
Portugal,Animal Health,Agroútil,Zactran 100 ml,ZACTRAN INJVI/100ML 1/150MG/ML IT/GR/CY
Portugal,Animal Health,Agroútil,Eurican dappi- l multi 1 dose,EURICAN DAPPI INJSC/1ML 10/1DS PT
Portugal,Animal Health,Agroútil,Semintra solucao oral 30 ml,SEMINTRA LIQUI/30ML 1/4MG/ML ES
Portugal,Animal Health,Agroútil,Ivomec f 50  ml,IVOMEC F INJSC/50ML 1/10+100MG/ML PT
Portugal,Animal Health,Agroútil,Ivomec f 200 ml,IVOMEC F INJSC/200ML 1/10+100MG/ML PT
Portugal,Animal Health,Agroútil,Proteq flu-te 1 dose equinos,PROTEQFLU TE  R INVIM/1ML 10/1DS ES/PT
Portugal,Animal Health,Agroútil,Frontline combo 40-60 kg cao cx3,FTL CMBO DOG XL TUDLI/ 3/402+3618MG/4
Portugal,Animal Health,Agroútil,Ivomec multi especies 50 ml,IVOMEC CATTLE INJSC/50ML 1/10MG/ML PT
Portugal,Animal Health,Agroútil,Ivomec premix 5 kgs,IVOMEC PREMIX SUBST/5KG 1/06% PT
Portugal,Animal Health,Agroútil,Ivomec f 500 ml,IVOMEC F INJSC/500ML 1/10+100MG/ML PT
Portugal,Animal Health,Agroútil,Eqvalan pasta,EQVALAN OSOPA/ 1/187MG/G PT
Portugal,Animal Health,Agroútil,Avinew neo 10x2000 doses,AVINEW NEO EFFTA/ 10/2000DS DE/AT
Portugal,Animal Health,Agroútil,Neocolipor 25 doses,NEOCOLIPOR INJVI/50ML 1/25DS GR/CY/PT
Portugal,Animal Health,Agroútil,Imalgene 1000 fl 10 ml,IMALGENE 1000 INJVI/10ML 1/1G/10ML PT
Portugal,Animal Health,Agroútil,Avinew neo comp.eferv.10x1000 ds,AVINEW NEO EFFTA/ 10/1000DS DE/AT
Portugal,Animal Health,Domingos Bernardino,Monzal 50ml,MONZAL LIINJ/20ML 1/10G/100ML ES
Portugal,Animal Health,Domingos Bernardino,Ivomec premix 5 kg,IVOMEC PREMIX SUBST/5KG 1/06% PT
Portugal,Animal Health,Domingos Bernardino,Fencovis susp.inj.5 ds,FENCOVIS INJVI/10ML 1/5DS ES/PT
Portugal,Animal Health,Domingos Bernardino,Fencovis susp.inj.10x1 ds,FENCOVIS INJVI/2ML 10/1DS ES/PT
Portugal,Animal Health,Domingos Bernardino,Purevax rcpch 10x1 ds,PUREVAX RCPCH INJVI/3ML 10/1DS ES
Portugal,Animal Health,Domingos Bernardino,Previcox 227 mg 30 comp.,PREVICOX Q DOG CHWTA/ 30/227MG PT
Portugal,Animal Health,Domingos Bernardino,Proteqflu-te 1 dose,PROTEQFLU TE  R INVIM/1ML 10/1DS ES/PT
Portugal,Animal Health,Domingos Bernardino,Previcox 57 mg 10 comp.,PREVICOX Q DOG CHWTA/ 10/57MG PT
Portugal,Animal Health,Domingos Bernardino,Zactran 250 ml,ZACTRAN INJVI/250ML 1/150MG/ML PT
Portugal,Animal Health,Domingos Bernardino,Zactran 100 ml,ZACTRAN INJVI/100ML 1/150MG/ML GR/CY/PT
Portugal,Animal Health,Domingos Bernardino,Zactran 50 ml,ZACTRAN INJVI/50ML 1/150MG/ML PT
Portugal,Animal Health,Domingos Bernardino,Eprinex pour on 5 lts,EPRINEX MULTI TOEXL/5L 1/5MG/ML ES/PT
Portugal,Animal Health,Domingos Bernardino,Eprinex pour-on 25lts,EPRINEX MULTI TOEXL/25L 1/5MG/ML ES/PT
Portugal,Animal Health,Domingos Bernardino,Bovalto respi 3 25 doses,BOVALTO RESPI 3 INJVI/50ML 1/25DS ES/P
Portugal,Animal Health,Domingos Bernardino,Bovalto respi 3 5 doses,BOVALTO RESPI 3 INJVI/10ML 1/5DS ES/PT
Portugal,Animal Health,Domingos Bernardino,Eurican pneumo 10ds,EURICAN PNEUMO INJSC/3ML 10/1DS PT
Portugal,Animal Health,Domingos Bernardino,Metacam oral 32 ml,METACAM DOG SUOTH/32ML 1/15MG/ML ES
Portugal,Animal Health,Domingos Bernardino,Ubrolexin 20 inj.,UBROLEXIN OSOIN/ 20/20+133MG/G ES/PT
Portugal,Animal Health,Domingos Bernardino,Benfital plus (24x100),BENFITAL PLUS POWDE/100G 24/ES
Portugal,Animal Health,Domingos Bernardino,Metacam 2% inj. 50 ml,METACAM 2% LIINJ/50ML 1/ES/PT
Portugal,Animal Health,Domingos Bernardino,Metacam inj.2% 100 ml,METACAM 2% LIINJ/100ML 1/20MG/ML ES
Portugal,Animal Health,Domingos Bernardino,Pexion 100 mg 100 comp.,PEXION TABS/ 100/100MG ES
Portugal,Animal Health,Domingos Bernardino,Metacam 15mg/ml susp.oral suinos 100 ml,METACAM PIG SUSPE/100ML 1/15MG/ML ES/PT
Portugal,Animal Health,Domingos Bernardino,Ivomec multi-especies 1 lt,IVOMEC CATTLE INJSC/1L 1/10MG/ML PT
Portugal,Animal Health,Domingos Bernardino,Rabisin 1 dose x10,RABISIN ST INJVI/3ML 10/1DS PT
Portugal,Animal Health,Domingos Bernardino,Ivomec f 1000 ml,IVOMEC F INJSC/1L 1/10+100MG/ML PT
Portugal,Animal Health,Domingos Bernardino,Eqvalan duo pasta 774gr,EQVALAN DUO OSOPA/ 1/155+775MG/G ES/
Portugal,Animal Health,Domingos Bernardino,Gastrogard pasta 7x616 grs,GASTROGARD OSOPA/ 7/37% ES/PT
Portugal,Animal Health,Domingos Bernardino,Ivomec  f  200ml,IVOMEC F INJSC/200ML 1/10+100MG/ML PT
Portugal,Animal Health,Domingos Bernardino,Ivomec  f  500 ml,IVOMEC F INJSC/500ML 1/10+100MG/ML PT
Portugal,Animal Health,Domingos Bernardino,Ivomec  f  50ml,IVOMEC F INJSC/50ML 1/10+100MG/ML PT
Portugal,Animal Health,Domingos Bernardino,Ivomec bovinos 50ml,IVOMEC CATTLE INJSC/50ML 1/10MG/ML PT
Portugal,Animal Health,Domingos Bernardino,Ivomec 200 ml,IVOMEC 1% INJSC/200ML 1/10MG/ML PT
Portugal,Animal Health,Domingos Bernardino,Ivomec bovinos 500 ml,IVOMEC CATTLE INJSC/500ML 1/10MG/ML PT
Portugal,Animal Health,Domingos Bernardino,Aviffa rti 1000 doses,AVIFFA RTI INJVI/5ML 1/1000DS PT
Portugal,Animal Health,Domingos Bernardino,Ubroseal dcimm/4g 20/e/p,UBROSEAL OSGEL/4G 20/ES/PT
Portugal,Animal Health,Domingos Bernardino,Vac.bovela 50 ml-25 ds,BOVELA BVD INVIM/50ML 1/25DS ES/PT
Portugal,Animal Health,Domingos Bernardino,Proteqflu-te 10x1 ds,IVMYCOFLEX HSB INVIM/50ML 1/50DS ES
Portugal,Animal Health,Domingos Bernardino,Vac.mycoflex 50ml/50 ds,IVMYCOFLEX HSB INVIM/50ML 1/50DS ES
Portugal,Animal Health,Domingos Bernardino,Mamyzin secado 20 inj.,MAMYZIN SECADO OSOIN/5ML 20/20+56+20MG
Portugal,Animal Health,Domingos Bernardino,Entericolix emul 50 ml-25ds,ENTERICOLIX INVIM/50ML 1/25DS ES/PT/IT
Portugal,Animal Health,Domingos Bernardino,Thiosulfate blue,THIOSULFATE BLU OMAID/ 1
Portugal,Animal Health,Domingos Bernardino,Bovalto respi 4 5 ds,BOVALTO RESPI 4 INJVI/10ML 1/5DS ES/PT
Portugal,Animal Health,Domingos Bernardino,Mamyzin 20 injectores,UBRO YELLOW OSGEL/5ML 20/ES
Portugal,Animal Health,Domingos Bernardino,Eqvalan pasta 642 grs,EQVALAN OSOPA/ 1/187MG/G PT
Portugal,Animal Health,Domingos Bernardino,Eurican chppi2l 10 ds,EURIC CHPPI2-L INJVI/3ML 10/1DS PT
Portugal,Animal Health,Domingos Bernardino,Bovikalc- bolo 4x190 grs,BOVIKALC ODFR/192G 6*4/42G ES
Portugal,Animal Health,Domingos Bernardino,Pexion 400 mg 100 comp.,PEXION TABS/ 100/400MG ES
Portugal,Animal Health,Domingos Bernardino,Diftosec ct fl 1000 dsx10,DIFTOSEC CT INJVI/5ML 10/1000DS PT
Portugal,Animal Health,Domingos Bernardino,Imalgene 1000 10 ml,IMALGENE 1000 INJVI/10ML 1/1G/10ML PT
Portugal,Animal Health,Domingos Bernardino,Ingelvac circoflex 50 ml/50 ds,IV CIRCOFLEX INVIM/50ML 1/50DS ES
Portugal,Animal Health,Domingos Bernardino,Eprinex pour-on 1 lt,EPRINEX MULTI TOEXL/1L 1/5MG/ML ES/PT
